,Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Edu_Cat,Mat_Cat
12,10530,-0.81841924692464,PhD,Widow,0.617741110805488,0,0,7/12/2013,-1.69600071204959,0.377580636600455,1.40068883387319,1.21441082773396,0.777683166307255,-0.171134646284645,1.11163346498513,-0.685886624912698,-0.390491284732563,1.14217474828743,0.0645558232357498,-1.77919789311166,1,0,4,6
13,2964,1.01776106213276,Graduation,Married,-1.00977830909005,0,0,10/16/2013,-1.69600071204959,-0.894252054675012,-0.409968934271758,-0.704362711433361,-0.632139863497096,-0.268054337246684,-0.230499323009636,-0.685886624912698,-1.11040937345762,-0.568719618546757,-1.16612540270535,0.281720133866372,0,0,2,3
14,10311,0.0162081662832705,Graduation,Married,-1.90257896070405,0,1,5/10/2013,-1.69600071204959,-0.855621622463373,-0.56085708161717,-0.686637320771307,-0.650449253494555,-0.558813410132801,5.31059175885446,-1.20353690786568,7.52860769124303,-0.910898491913595,-1.7814660156759,-1.77919789311166,0,0,2,3
15,837,0.683910096849599,Graduation,Married,0.101528579349645,1,1,11/9/2013,-1.69600071204959,-0.715957752159759,-0.510561032502033,-0.487226675823202,-0.449045963522505,-0.340744105468213,-0.42223257843746,0.86706422394624,-0.75045032909509,-0.568719618546757,-0.243114483249526,-0.54264707692484,0,0,2,3
16,10521,0.683910096849599,Graduation,Married,0.101528579349645,1,1,11/9/2013,-1.69600071204959,-0.715957752159759,-0.510561032502033,-0.487226675823202,-0.449045963522505,-0.340744105468213,-0.42223257843746,0.86706422394624,-0.75045032909509,-0.568719618546757,-0.243114483249526,-0.54264707692484,1,0,2,3
17,10175,-0.901881988245431,PhD,Divorced,-0.798909646899447,0,1,1/8/2013,-1.69600071204959,-0.849678479046198,-0.661449179847445,-0.730950797426441,-0.687068033489473,-0.65573310109484,-0.805699089293106,-0.685886624912698,-1.11040937345762,-0.910898491913595,-0.858455096220076,-0.54264707692484,0,0,4,2
18,1473,-0.734956505603849,2n Cycle,Single,-0.176367756070755,0,1,7/23/2013,-1.69600071204959,-0.745673469245635,-0.636301155289877,-0.717656754429901,-0.650449253494555,-0.631503178354331,-0.652312484950848,-0.168236341959718,-0.75045032909509,-0.910898491913595,-0.858455096220076,1.10608734465758,0,0,0,4
19,2795,-0.901881988245431,Master,Single,-0.864545053919725,2,1,1/7/2013,-1.69600071204959,-0.888308911257836,-0.661449179847445,-0.726519449760928,-0.687068033489473,-0.65573310109484,-0.748179112664759,-0.685886624912698,-1.11040937345762,-0.910898491913595,-1.16612540270535,0.693903739261978,0,0,3,4
20,2285,-1.2357329535286,Master,Together,-0.621455373737351,0,1,5/28/2013,-1.69600071204959,-0.270221995871628,-0.435116958829327,-0.403031070178447,-0.613830473499637,-0.583043332873311,-0.268845974095201,0.349413940993261,0.329426803992491,-0.22654074517992,-0.243114483249526,0.693903739261978,0,0,3,5
21,115,-0.234180057679103,Master,Single,-0.350082799984422,0,1,3/26/2013,-1.69600071204959,-0.0859845499392009,-0.384820909714189,-0.438481851502555,-0.229333283552996,-0.486123641911272,-0.709832461579194,0.349413940993261,0.329426803992491,-0.568719618546757,0.679896436206301,-0.130463471529234,0,0,3,4
22,10470,0.850835579491181,Master,Married,-0.461225422538759,1,0,3/15/2013,-1.69600071204959,-0.784303901457273,-0.611153130732308,-0.637892496450659,-0.687068033489473,-0.558813410132801,-0.403059252894677,-0.168236341959718,-0.75045032909509,-0.568719618546757,-0.858455096220076,-0.54264707692484,0,0,3,3
23,4065,0.600447355528808,PhD,Married,-0.107908037596877,1,0,12/2/2013,-1.69600071204959,0.0120773164441878,-0.661449179847445,-0.416325113174987,-0.687068033489473,-0.65573310109484,-0.403059252894677,-0.168236341959718,0.329426803992491,-0.568719618546757,0.679896436206301,0.693903739261978,0,0,4,3
24,10968,0.0162081662832705,Graduation,Single,0.217762918327372,0,1,11/23/2012,-1.69600071204959,-0.112728695316489,-0.133340664138502,0.589590806896563,0.503042316345369,-0.461893719170762,-0.000419416496248391,0.86706422394624,1.40930393708007,1.82653249502111,0.0645558232357498,0.281720133866372,0,0,2,4
25,5985,-0.317642798999894,Master,Single,-0.759329507514492,0,1,10/13/2012,-1.69600071204959,-0.665441033113771,-0.636301155289877,-0.575853629133471,-0.687068033489473,-0.631503178354331,-0.786525763750324,0.349413940993261,-0.75045032909509,-0.568719618546757,-0.550784789734801,0.693903739261978,0,0,3,4
26,5430,-1.06880747088701,Graduation,Together,0.0872479059434145,1,1,9/14/2012,-1.69600071204959,0.445926785897968,-0.661449179847445,0.0179469580453295,-0.5405929135098,-0.195364569025155,-0.230499323009636,5.00826648757008,1.7692629814426,-0.22654074517992,0.679896436206301,1.10608734465758,0,0,2,5
27,8432,-1.06880747088701,Graduation,Together,0.0872479059434145,1,1,9/14/2012,-1.69600071204959,0.445926785897968,-0.661449179847445,0.0179469580453295,-0.5405929135098,-0.195364569025155,-0.230499323009636,5.00826648757008,1.7692629814426,-0.22654074517992,0.679896436206301,1.10608734465758,0,0,2,5
28,453,-1.06880747088701,PhD,Widow,-0.672929444455072,1,1,6/29/2014,-1.66146554005749,-0.82293433366891,-0.661449179847445,-0.686637320771307,-0.687068033489473,-0.631503178354331,-0.748179112664759,-0.168236341959718,-0.75045032909509,-0.910898491913595,-0.858455096220076,-0.130463471529234,0,0,4,6
29,9687,0.516984614208017,Graduation,Single,0.831911432864381,0,0,5/31/2014,-1.66146554005749,-0.356397575420667,3.71430709316952,0.394611509613972,0.228401466383482,0.0711645811204525,-0.230499323009636,-0.685886624912698,0.329426803992491,0.457817001553756,0.0645558232357498,-1.36701428771605,0,0,2,4
30,8890,0.183133648924853,PhD,Divorced,0.53905818045027,1,1,5/30/2014,-1.66146554005749,-0.442573154969706,-0.485413007944464,-0.385305679516393,-0.449045963522505,-0.486123641911272,-0.652312484950848,0.349413940993261,0.329426803992491,-0.568719618546757,-0.243114483249526,0.281720133866372,0,0,4,2
31,9264,1.43507476873672,Graduation,Married,1.08486631361707,0,0,4/27/2014,-1.66146554005749,0.353808062931755,0.394767851570442,2.38871795909502,0.649517436325041,4.11756167878558,2.93309939154945,-0.685886624912698,-0.0305322403700359,1.82653249502111,0.987566742691576,-1.36701428771605,0,0,2,3
32,5824,0.266596390245644,PhD,Together,-0.703241068788073,2,1,11/4/2014,-1.66146554005749,-0.882365767840661,-0.661449179847445,-0.735382145091955,-0.687068033489473,-0.65573310109484,-0.844045740378671,-0.685886624912698,-1.11040937345762,-0.910898491913595,-1.16612540270535,0.281720133866372,0,0,4,5
33,5794,0.433521872887226,PhD,Married,-0.234007577144926,0,1,3/17/2014,-1.66146554005749,0.309234487302942,-0.661449179847445,-0.646755191781686,-0.687068033489473,-0.65573310109484,-0.518099206151371,0.349413940993261,1.04934489271755,-0.568719618546757,0.372226129721025,1.10608734465758,1,0,4,3
34,3068,1.76892573401988,Graduation,Married,-1.34873546255658,0,0,10/29/2013,-1.66146554005749,-0.900195198092187,-0.35967288515662,-0.699931363767847,-0.687068033489473,-0.316514182727704,-0.709832461579194,-0.685886624912698,-0.75045032909509,-0.910898491913595,-0.858455096220076,0.693903739261978,0,0,2,3
35,7962,1.51853751005751,PhD,Single,1.70701041410019,0,0,9/10/2013,-1.66146554005749,2.91530287573421,-0.133340664138502,1.24986160905807,1.25372730624119,-0.171134646284645,-0.460579229523024,-0.685886624912698,-0.0305322403700359,0.115638128186918,-0.550784789734801,-1.77919789311166,1,0,4,4
36,2681,1.26814928609514,2n Cycle,Married,0.521634963313978,0,0,1/8/2013,-1.66146554005749,-0.692185178491059,-0.108192639580933,-0.243502554219963,1.83962778615988,1.50073002281053,-0.288019299637983,-0.685886624912698,-0.75045032909509,0.115638128186918,2.21824796863268,-1.77919789311166,0,0,0,3
37,10141,-0.734956505603849,Master,Divorced,-0.518268558094564,0,0,10/5/2013,-1.66146554005749,-0.882365767840661,-0.636301155289877,-0.713225406764388,-0.687068033489473,-0.583043332873311,-0.786525763750324,-0.685886624912698,-1.47036841782014,-0.910898491913595,-0.858455096220076,-0.54264707692484,0,0,3,2
38,3725,-0.651493764283058,PhD,Single,1.2971272420172,0,0,9/5/2013,-1.66146554005749,2.80535472251647,-0.259080786926345,0.806726842506721,0.100235736401268,-0.268054337246684,-0.537272531694154,-0.685886624912698,-0.75045032909509,0.457817001553756,0.987566742691576,-0.54264707692484,1,0,4,4
39,3767,-0.0672545750375206,Graduation,Married,0.360291199147769,0,1,4/25/2013,-1.66146554005749,0.220087336045316,-0.661449179847445,0.0977112160245713,1.08894279626406,3.51181361027284,2.45376625297989,-0.168236341959718,0.329426803992491,0.799995874920593,1.9105776621474,-0.954830682320446,0,0,2,3
40,5585,0.266596390245644,Graduation,Single,-1.22908012660689,1,0,4/20/2013,-1.66146554005749,-0.867507909297724,-0.611153130732308,-0.66448058244374,-0.577211693504719,-0.631503178354331,-0.652312484950848,-0.168236341959718,-0.75045032909509,-0.910898491913595,-0.858455096220076,1.10608734465758,1,0,2,4
41,7030,-1.1522702122078,PhD,Married,0.565193006154708,0,1,3/30/2013,-1.66146554005749,2.66271928050427,-0.661449179847445,0.164181431007273,0.00868878641397279,0.0469346583799428,-0.575619182779718,0.349413940993261,2.48918107016765,2.16871136838794,1.9105776621474,0.281720133866372,0,0,4,3
42,1524,1.18468654477435,2n Cycle,Single,1.17114703957282,0,0,1/3/2013,-1.66146554005749,1.20367757158779,0.470211925243148,-0.230208511223423,-0.1377863335657,3.22105453738672,0.0187539090465339,-0.685886624912698,1.40930393708007,-0.22654074517992,-0.243114483249526,-0.130463471529234,1,0,0,4
43,3657,1.43507476873672,Graduation,Single,-0.521530438928299,1,0,2/14/2013,-1.66146554005749,-0.623839029193545,-0.636301155289877,-0.593579019795525,-0.449045963522505,-0.364974028208723,-0.613965833865283,0.349413940993261,-0.0305322403700359,-0.910898491913595,-0.550784789734801,1.10608734465758,0,0,2,4
44,5740,0.0996709076040616,2n Cycle,Divorced,-1.04609656764127,1,1,2/14/2013,-1.66146554005749,-0.891280482966424,-0.611153130732308,-0.686637320771307,-0.558902303507259,-0.534583487392291,-0.34553927626633,-0.168236341959718,-1.11040937345762,-0.22654074517992,-1.16612540270535,0.281720133866372,1,0,0,2
45,9595,-0.651493764283058,Graduation,Together,0.477480234954882,0,0,11/1/2013,-1.66146554005749,0.698510381127909,3.58856697038167,2.8761662023015,-0.320880233540291,-0.65573310109484,-0.268845974095201,-0.685886624912698,-0.0305322403700359,0.799995874920593,-0.550784789734801,-0.954830682320446,1,0,2,5
46,3158,0.350059131566435,Graduation,Married,-0.793857709510614,1,0,3/1/2013,-1.66146554005749,-0.864536337589136,-0.586005106174739,-0.713225406764388,-0.577211693504719,-0.534583487392291,-0.729005787121977,-0.685886624912698,-1.11040937345762,-0.910898491913595,-0.858455096220076,1.10608734465758,0,0,2,3
47,5114,-0.317642798999894,Master,Married,0.89698993340085,0,1,12/19/2012,-1.66146554005749,1.08778627495288,-0.435116958829327,0.363592075955378,-0.687068033489473,0.022704735639433,-0.67148581049363,-0.168236341959718,0.329426803992491,0.457817001553756,-0.243114483249526,-0.54264707692484,0,0,3,3
48,340,0.0996709076040616,Graduation,Divorced,0.823836288849159,0,1,12/15/2012,-1.66146554005749,-0.433658439843943,0.218731679667461,0.053397739369437,-0.687068033489473,-0.65573310109484,1.55261995246912,-0.168236341959718,1.04934489271755,-0.22654074517992,0.679896436206301,-0.130463471529234,1,0,2,2
49,8805,-0.734956505603849,Graduation,Single,-0.133366619713833,0,1,2/12/2012,-1.66146554005749,-0.0622119762705006,-0.409968934271758,-0.571422281467958,-0.687068033489473,-0.340744105468213,-0.326365950723548,0.86706422394624,1.04934489271755,-0.22654074517992,-0.550784789734801,1.10608734465758,0,0,2,4
50,1241,1.26814928609514,2n Cycle,Married,-1.49014993040936,1,0,9/17/2012,-1.66146554005749,-0.864536337589136,-0.586005106174739,-0.704362711433361,-0.558902303507259,-0.558813410132801,-0.537272531694154,-0.168236341959718,-1.11040937345762,-0.910898491913595,-0.858455096220076,1.51827095005319,1,0,0,3
51,1402,-1.2357329535286,Master,Married,0.586116778332081,0,0,11/9/2012,-1.66146554005749,0.570732797658645,0.243879704225029,1.29860643337871,2.7734066760303,0.798062263335745,-0.613965833865283,0.349413940993261,-0.0305322403700359,1.82653249502111,0.0645558232357498,-0.954830682320446,0,0,3,3
52,7264,0.76737283817039,2n Cycle,Single,-0.0024538169842981,2,1,12/5/2014,-1.62693036806539,-0.867507909297724,-0.661449179847445,-0.722088102095415,-0.687068033489473,-0.65573310109484,-0.824872414835888,-0.685886624912698,-1.11040937345762,-0.910898491913595,-1.16612540270535,1.10608734465758,0,0,0,4
53,1619,-1.06880747088701,Graduation,Married,1.51607104822302,0,0,4/28/2014,-1.62693036806539,-0.0354678308932128,0.621100072588561,3.60733856711121,3.41423532594137,-0.0984448780631158,-0.518099206151371,-0.685886624912698,-0.0305322403700359,1.14217474828743,0.0645558232357498,-1.77919789311166,1,0,2,3
54,6398,0.433521872887226,Basic,Married,-1.34706474310516,1,0,3/29/2014,-1.62693036806539,-0.882365767840661,-0.409968934271758,-0.682205973105794,-0.394117793530127,-0.65573310109484,-0.767352438207541,-0.168236341959718,-0.390491284732563,-0.910898491913595,-0.858455096220076,1.10608734465758,0,0,1,3
55,1857,-1.40265843617018,Graduation,Single,-0.203576615708251,1,1,6/3/2014,-1.62693036806539,-0.766474471205747,-0.661449179847445,-0.686637320771307,-0.687068033489473,-0.607273255613821,-0.403059252894677,-0.168236341959718,-0.75045032909509,-0.568719618546757,-1.16612540270535,0.693903739261978,1,0,2,4
56,4877,0.350059131566435,Master,Married,-0.544204488626213,0,1,4/3/2014,-1.62693036806539,-0.802133331708798,-0.661449179847445,-0.708794059098874,-0.687068033489473,-0.65573310109484,-0.844045740378671,-0.685886624912698,-1.11040937345762,-0.910898491913595,-0.858455096220076,0.693903739261978,0,0,3,3
57,3066,0.516984614208017,PhD,Together,0.383800608571396,0,1,4/2/2014,-1.62693036806539,-0.406914294466655,-0.661449179847445,-0.54926554314039,-0.577211693504719,-0.607273255613821,-0.594792508322501,-0.168236341959718,-0.0305322403700359,-0.22654074517992,-0.550784789734801,-0.130463471529234,0,0,4,5
58,10286,-0.568031022962267,Graduation,Married,1.25138135227579,0,0,3/2/2014,-1.62693036806539,0.0417930335300632,-0.460264983386895,1.0637450071065,2.05934046612939,0.192314194823001,-0.690659136036412,-0.685886624912698,-0.75045032909509,1.82653249502111,2.21824796863268,-2.19138149850726,0,0,2,3
59,1992,-0.401105540320685,Graduation,Married,0.331769631369866,0,1,1/1/2014,-1.62693036806539,0.647993662081921,-0.661449179847445,0.399042857279485,-0.101167553570782,-0.268054337246684,0.421393745444963,0.86706422394624,-0.75045032909509,-0.22654074517992,0.679896436206301,0.693903739261978,1,0,2,3
60,4246,1.10122380345355,Master,Single,-1.81777005902694,0,0,12/12/2013,-1.62693036806539,-0.704071465325409,-0.384820909714189,-0.624598453454119,-0.613830473499637,-0.583043332873311,4.1793655518303,-1.20353690786568,-1.11040937345762,-0.910898491913595,-1.47379570919063,4.81573979321804,0,0,3,4
61,10623,-0.651493764283058,Master,Together,-0.156199785549978,0,1,11/15/2013,-1.62693036806539,-0.819962761960323,-0.661449179847445,-0.722088102095415,-0.687068033489473,-0.65573310109484,-0.844045740378671,-0.685886624912698,-1.11040937345762,-0.910898491913595,-0.858455096220076,-0.130463471529234,0,0,3,5
62,4867,-0.0672545750375206,PhD,Single,-0.557729360375846,1,1,9/20/2013,-1.62693036806539,-0.730815610702697,-0.661449179847445,-0.660049234778226,-0.650449253494555,-0.65573310109484,-0.652312484950848,0.86706422394624,-0.390491284732563,-0.910898491913595,-0.550784789734801,0.693903739261978,0,0,4,4
63,3112,0.683910096849599,Master,Married,-1.1756966622304,1,0,5/9/2013,-1.62693036806539,-0.897223626383599,-0.56085708161717,-0.699931363767847,-0.687068033489473,-0.558813410132801,-0.748179112664759,-0.685886624912698,-1.11040937345762,-0.910898491913595,-0.858455096220076,-0.130463471529234,0,0,3,3
64,4865,0.433521872887226,Master,Divorced,0.0441672115173778,1,1,8/31/2013,-1.62693036806539,-0.222676848534228,-0.485413007944464,-0.119424819585587,-0.503974133514882,-0.583043332873311,-0.633139159408065,2.42001507280518,0.329426803992491,-0.568719618546757,0.679896436206301,0.693903739261978,1,0,3,2
65,6287,1.43507476873672,Graduation,Together,-0.697274213604411,1,0,7/30/2013,-1.62693036806539,-0.861564765880549,-0.661449179847445,-0.668911930109253,-0.687068033489473,-0.65573310109484,-0.729005787121977,-0.685886624912698,-1.11040937345762,-0.568719618546757,-1.16612540270535,0.281720133866372,1,0,2,5
66,4405,-1.06880747088701,Master,Married,0.463756468032461,0,2,7/30/2013,-1.62693036806539,0.945150832940675,-0.485413007944464,-0.230208511223423,-0.1377863335657,-0.65573310109484,-0.556445857236936,-0.168236341959718,0.689385848355018,0.115638128186918,1.9105776621474,-0.130463471529234,0,0,3,3
67,5332,-0.734956505603849,2n Cycle,Married,1.20320894142636,0,0,7/27/2013,-1.62693036806539,0.172542188707915,0.595952048030992,1.17009735107882,1.76639022617005,0.192314194823001,0.191313838931575,-0.685886624912698,-0.390491284732563,1.14217474828743,0.372226129721025,-1.77919789311166,0,0,0,3
68,1519,0.266596390245644,PhD,Single,-0.544124930557097,1,1,6/22/2013,-1.62693036806539,-0.790247044874448,-0.56085708161717,-0.642323844116173,-0.632139863497096,-0.583043332873311,-0.786525763750324,0.349413940993261,-0.390491284732563,-0.910898491913595,-0.858455096220076,1.10608734465758,1,0,4,4
69,9080,0.266596390245644,PhD,Single,-0.544124930557097,1,1,6/22/2013,-1.62693036806539,-0.790247044874448,-0.56085708161717,-0.642323844116173,-0.632139863497096,-0.583043332873311,-0.786525763750324,0.349413940993261,-0.390491284732563,-0.910898491913595,-0.858455096220076,1.10608734465758,0,0,4,4
70,1772,0.516984614208017,PhD,Married,1.07074475634908,0,0,11/1/2013,-1.62693036806539,2.28830124522224,0.269027728782598,1.55562459797849,2.84664423602013,1.57341979103206,1.62931325464025,-0.685886624912698,0.329426803992491,1.14217474828743,0.372226129721025,-1.36701428771605,1,0,4,3
71,5341,-0.568031022962267,2n Cycle,Divorced,1.18216583214532,0,1,5/1/2013,-1.62693036806539,2.01788821974078,1.24980068652778,0.0755544776970042,2.60862216605317,2.68799623709551,-0.326365950723548,-0.685886624912698,0.689385848355018,0.115638128186918,-0.550784789734801,0.693903739261978,0,0,0,2
72,5510,0.683910096849599,Master,Married,-0.357760153654067,0,1,11/21/2012,-1.62693036806539,-0.124614982150839,-0.510561032502033,-0.469501285161149,-0.687068033489473,-0.413433873689743,1.11163346498513,0.349413940993261,0.329426803992491,-0.22654074517992,0.0645558232357498,-0.130463471529234,0,0,3,3
73,3887,0.0996709076040616,Graduation,Single,-0.995060066303682,1,0,11/11/2012,-1.62693036806539,-0.894252054675012,-0.233932762368777,-0.624598453454119,-0.320880233540291,-0.631503178354331,-0.09628604421016,-0.168236341959718,-0.75045032909509,-0.910898491913595,-0.858455096220076,1.51827095005319,1,0,2,4
74,7022,0.183133648924853,Graduation,Married,0.962187771040992,1,0,9/28/2012,-1.62693036806539,1.29282472284542,2.02938944781241,0.629472935886184,1.8762465661548,1.28266071814594,-0.172979346381289,-0.685886624912698,-0.75045032909509,0.799995874920593,2.21824796863268,0.281720133866372,0,0,2,3
75,9999,-0.317642798999894,Graduation,Together,0.91568607964299,0,0,9/27/2012,-1.62693036806539,0.909491972437625,1.97909339869727,-0.185895034568289,1.82131839616242,0.36192365400657,-0.441405903980242,-0.685886624912698,1.7692629814426,0.457817001553756,0.987566742691576,-0.130463471529234,0,0,2,5
76,10352,-0.484568281641476,Graduation,Widow,-0.717760416401649,1,1,7/9/2012,-1.62693036806539,-0.754588184371397,-0.56085708161717,-0.615735758123092,-0.577211693504719,-0.583043332873311,-0.34553927626633,0.349413940993261,-0.390491284732563,-0.568719618546757,-1.16612540270535,1.51827095005319,1,0,2,6
77,7919,0.600447355528808,PhD,Together,0.798695939008665,0,0,8/13/2012,-1.62693036806539,2.91530287573421,1.97909339869727,2.15385653282281,-0.174405113560618,-0.146904723544135,-0.844045740378671,-0.685886624912698,2.12922202580513,0.457817001553756,0.679896436206301,1.10608734465758,1,0,4,5
78,4114,-0.401105540320685,Master,Married,1.06951160627779,0,0,11/8/2012,-1.62693036806539,1.02835484078113,0.269027728782598,2.71663768634301,-0.192714503558077,3.39066399657029,-0.230499323009636,-0.685886624912698,0.689385848355018,2.16871136838794,2.21824796863268,-0.954830682320446,0,0,3,3
79,7990,-1.81997214277413,Graduation,Married,-0.986030225459075,0,0,2/8/2012,-1.62693036806539,-0.876422624423486,-0.636301155289877,-0.730950797426441,-0.632139863497096,-0.607273255613821,-0.844045740378671,-0.685886624912698,-1.47036841782014,-0.910898491913595,-0.858455096220076,0.281720133866372,0,0,2,3
80,9888,0.0162081662832705,Graduation,Together,0.653900253218477,0,0,6/25/2014,-1.59239519607329,0.457813072732319,1.37554080931562,0.837746276165315,1.25372730624119,0.555763035930648,-0.0771127186673777,-0.685886624912698,-0.0305322403700359,0.457817001553756,0.372226129721025,-1.36701428771605,0,0,2,5
81,4399,0.0162081662832705,Graduation,Together,0.653900253218477,0,0,6/25/2014,-1.59239519607329,0.457813072732319,1.37554080931562,0.837746276165315,1.25372730624119,0.555763035930648,-0.0771127186673777,-0.685886624912698,-0.0305322403700359,0.457817001553756,0.372226129721025,-1.36701428771605,0,0,2,5
82,4452,-0.985344729566223,Graduation,Single,-0.0743345324301414,0,1,5/28/2014,-1.59239519607329,-0.0354678308932128,-0.510561032502033,-0.575853629133471,-0.687068033489473,-0.583043332873311,-0.192152671924072,0.86706422394624,0.689385848355018,-0.568719618546757,0.0645558232357498,0.693903739261978,1,0,2,4
83,4785,0.0996709076040616,PhD,Together,1.00900769471546,0,2,4/14/2014,-1.59239519607329,0.642050518664746,-0.485413007944464,-0.057385952268399,-0.33918962353775,-0.65573310109484,-0.575619182779718,-0.168236341959718,0.689385848355018,0.115638128186918,1.60290735566213,-0.954830682320446,0,0,4,5
84,8461,-0.568031022962267,Graduation,Divorced,-0.244827474544632,2,1,10/3/2014,-1.59239519607329,-0.861564765880549,-0.661449179847445,-0.735382145091955,-0.687068033489473,-0.65573310109484,-0.824872414835888,-0.685886624912698,-1.11040937345762,-0.910898491913595,-1.16612540270535,0.693903739261978,0,0,2,2
85,3878,0.934298320811972,2n Cycle,Single,-0.811400263750579,1,0,2/27/2014,-1.59239519607329,-0.894252054675012,-0.56085708161717,-0.708794059098874,-0.412427183527587,-0.461893719170762,-0.633139159408065,-0.685886624912698,-1.11040937345762,-0.910898491913595,-0.858455096220076,0.693903739261978,0,0,0,4
86,9612,1.51853751005751,2n Cycle,Single,-1.1307861322147,0,0,7/2/2014,-1.59239519607329,-0.900195198092187,-0.460264983386895,-0.713225406764388,-0.613830473499637,-0.461893719170762,-0.537272531694154,-0.685886624912698,-1.11040937345762,-0.910898491913595,-0.858455096220076,0.693903739261978,0,0,0,4
87,4098,0.350059131566435,Graduation,Married,-1.09860489325749,1,1,1/28/2014,-1.59239519607329,-0.843735335629023,-0.586005106174739,-0.668911930109253,-0.687068033489473,-0.558813410132801,-0.824872414835888,0.349413940993261,-0.75045032909509,-0.910898491913595,-0.550784789734801,0.281720133866372,0,0,2,3
